,datasetid,recordid,fields,geometry,record_timestamp
247,centros-educativos-en-valencia,c2d1b2885ab11b7ebd5f958868f4e6b4c9e1c9c0,"{'telef': '961207000', 'codcen': '46021691', 'despecific': 'NÚMERO 2', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.382773, 39.474928999073946], 'type': 'Point'}, 'dlibre': 'CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2', 'dgenerica': 'CONSERVATORI PROFESSIONAL DE MÚSICA', 'codpos': '46001', 'regimen': 'PÚBLICO', 'direccion': 'PZ. VIRIATO, S/N', 'municipio': 'València', 'mail': '46021691@edu.gva.es', 'fax': '961207001', 'geo_point_2d': [39.474928999073946, -0.38277300000000003]}","{'type': 'Point', 'coordinates': [-0.38277300000000003, 39.474928999073946]}",2022-02-23T09:49:39.941+01:00
248,centros-educativos-en-valencia,05d33fd2f09501c7b364455555cff17fef1b27eb,"{'telef': '961205930', 'codcen': '46021711', 'despecific': 'AUSIÀS MARCH', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.368523, 39.44803899907413], 'type': 'Point'}, 'dlibre': 'CIPFP AUSIÀS MARCH', 'dgenerica': 'CENTRE INTEGRAT PÚBLIC DE FORMACIÓ PROFESSIONAL', 'codpos': '46013', 'regimen': 'PÚBLICO', 'direccion': 'CL. ÁNGEL DE VILLENA, S/N', 'municipio': 'València', 'mail': '46021711@edu.gva.es', 'fax': '961205931', 'geo_point_2d': [39.44803899907413, -0.36852300000000066]}","{'type': 'Point', 'coordinates': [-0.36852300000000066, 39.44803899907413]}",2022-02-23T09:49:39.941+01:00
249,centros-educativos-en-valencia,8386265c13799c23daf33e612a5122e2ceed0d33,"{'telef': '963698330', 'codcen': '46021988', 'despecific': 'DÁLMATAS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.351839, 39.47394099907395], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE DÁLMATAS', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46021', 'regimen': 'PRIVADO', 'direccion': 'CL. PEDRO JUAN NUÑEZ, 3', 'municipio': 'València', 'mail': 'einfantildalmatas@yahoo.es', 'fax': '0', 'geo_point_2d': [39.47394099907395, -0.3518390000000007]}","{'type': 'Point', 'coordinates': [-0.3518390000000007, 39.47394099907395]}",2022-02-23T09:49:39.941+01:00
250,centros-educativos-en-valencia,33d53677c4252bf6c22539fd4d8a364abc522b52,"{'telef': '963850781', 'codcen': '46022439', 'despecific': 'CHIQUILÍN', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.390226, 39.47188099907396], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL CHIQUILÍN', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46008', 'regimen': 'PRIVADO', 'direccion': 'CL. JUAN LLORENS, 26', 'municipio': 'València', 'mail': 'info@eichiquilin.com', 'fax': '963842618', 'geo_point_2d': [39.47188099907396, -0.39022600000000096]}","{'type': 'Point', 'coordinates': [-0.39022600000000096, 39.47188099907396]}",2022-02-23T09:49:39.941+01:00
251,centros-educativos-en-valencia,392b9b9df2aa99d553ee3ff68ec9640657c6d2c0,"{'telef': '963842424', 'codcen': '46022828', 'despecific': 'DUMBO', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.39027, 39.46982399907397], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE DUMBO', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46008', 'regimen': 'PRIVADO', 'direccion': 'CL. PINTOR VILA PRADES, 9', 'municipio': 'València', 'mail': 'dumbo@educacioninfantildumbo.es', 'fax': '0', 'geo_point_2d': [39.46982399907397, -0.3902699999999993]}","{'type': 'Point', 'coordinates': [-0.3902699999999993, 39.46982399907397]}",2022-02-23T09:49:39.941+01:00
252,centros-educativos-en-valencia,e3bc2e41ea7987610a30fe9c10b2926855f7c12a,"{'telef': '963519365', 'codcen': '46023055', 'despecific': 'INSTITUTO INTER', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.380906, 39.462015999074026], 'type': 'Point'}, 'dlibre': 'CENTRE PRIVAT FP I. INTER', 'dgenerica': 'CENTRE PRIVAT FORMACIÓ PROFESSIONAL ESPECÍFICA', 'codpos': '46007', 'regimen': 'PRIVADO', 'direccion': 'CL. DOCTOR GIL Y MORTE, 17', 'municipio': 'València', 'mail': 'director@institutointer.com', 'fax': '963411452', 'geo_point_2d': [39.462015999074026, -0.38090599999999997]}","{'type': 'Point', 'coordinates': [-0.38090599999999997, 39.462015999074026]}",2022-02-23T09:49:39.941+01:00
253,centros-educativos-en-valencia,f4d45093941aa2a916e812285bbaf5321cb30401,"{'telef': '963651687', 'codcen': '46023365', 'despecific': 'PIPO', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.376861, 39.49230099907385], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE PIPO', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46019', 'regimen': 'PRIVADO', 'direccion': 'CL. FELIPE RINALDI, 15', 'municipio': 'València', 'mail': 'info@escuelainfantilpipo.es', 'fax': '963651687', 'geo_point_2d': [39.49230099907385, -0.3768610000000006]}","{'type': 'Point', 'coordinates': [-0.3768610000000006, 39.49230099907385]}",2022-02-23T09:49:39.941+01:00
254,centros-educativos-en-valencia,b3d13e4c94fda11128a988b1e6a7d092ffae824d,"{'telef': '963572062', 'codcen': '46023389', 'despecific': 'EL NIU DE SANT ISIDRE', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.403039, 39.45529399907405], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL EL NIU DE SANT ISIDRE', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46014', 'regimen': 'PRIVADO', 'direccion': 'CL. PROFESOR ÁNGEL LACALLE, 16', 'municipio': 'València', 'mail': 'escuela@elniu.es', 'fax': '963572062', 'geo_point_2d': [39.45529399907405, -0.4030390000000017]}","{'type': 'Point', 'coordinates': [-0.4030390000000017, 39.45529399907405]}",2022-02-23T09:49:39.941+01:00
255,centros-educativos-en-valencia,266413c598b37a043f43ef8c5156ed68a66f9214,"{'telef': '963339034', 'codcen': '46023407', 'despecific': 'PATUFET', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.372559, 39.46011099907404], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL PATUFET', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46006', 'regimen': 'PRIVADO', 'direccion': 'CL. CÁDIZ, 78-80', 'municipio': 'València', 'mail': 'patufet.escol@hotmail.com', 'fax': '0', 'geo_point_2d': [39.46011099907404, -0.37255900000000086]}","{'type': 'Point', 'coordinates': [-0.37255900000000086, 39.46011099907404]}",2022-02-23T09:49:39.941+01:00
256,centros-educativos-en-valencia,21dc7b6740bd6f18936e60143ff8a5c98c1d472b,"{'telef': '961205935', 'codcen': '46023419', 'despecific': ""CIUTAT DE L'APRENENT"", 'provincia': 'València', 'geo_shape': {'coordinates': [-0.390626, 39.44016599907417], 'type': 'Point'}, 'dlibre': ""CIPFP CIUTAT DE L'APRENENT"", 'dgenerica': 'CENTRE INTEGRAT PÚBLIC DE FORMACIÓ PROFESSIONAL', 'codpos': '46017', 'regimen': 'PÚBLICO', 'direccion': 'CL. CIUDAD DEL APRENDIZ, 4', 'municipio': 'València', 'mail': '46023419@edu.gva.es', 'fax': '961205936', 'geo_point_2d': [39.44016599907417, -0.3906260000000007]}","{'type': 'Point', 'coordinates': [-0.3906260000000007, 39.44016599907417]}",2022-02-23T09:49:39.941+01:00
257,centros-educativos-en-valencia,8935f3ed35eb2b8d2ba4390ffadf1c9c1e2a112f,"{'telef': '963699811', 'codcen': '46023420', 'despecific': 'JESÚS-KIND', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.354058, 39.47754099907394], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL JESÚS-KIND', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46021', 'regimen': 'PRIVADO', 'direccion': 'CL. GORGOS, 5', 'municipio': 'València', 'mail': 'martafg1@hotmail.com', 'fax': '963699811', 'geo_point_2d': [39.47754099907394, -0.3540579999999999]}","{'type': 'Point', 'coordinates': [-0.3540579999999999, 39.47754099907394]}",2022-02-23T09:49:39.941+01:00
258,centros-educativos-en-valencia,a22e2dae80607a8e6c269ba5811e64038405c028,"{'telef': '609816434', 'codcen': '46023456', 'despecific': 'LES PIRULETES', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.425371, 39.499743999073786], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE LES PIRULETES', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46035', 'regimen': 'PRIVADO', 'direccion': 'CL. VILLAMARCHANTE, 11', 'municipio': 'València', 'mail': 'r_marticis@hotmail.com', 'fax': '0', 'geo_point_2d': [39.499743999073786, -0.4253710000000012]}","{'type': 'Point', 'coordinates': [-0.4253710000000012, 39.499743999073786]}",2022-02-23T09:49:39.941+01:00
259,centros-educativos-en-valencia,3f8ab26610c106a9a6b7fc5e1e0492ed4a414b68,"{'telef': '963652000', 'codcen': '46023675', 'despecific': 'REDOLINS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.371454, 39.49571699907382], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE REDOLINS', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46019', 'regimen': 'PRIVADO', 'direccion': 'AV. CONSTITUCIÓN, 221', 'municipio': 'València', 'mail': 'escuela@redolins.es', 'fax': '963652000', 'geo_point_2d': [39.49571699907382, -0.37145400000000023]}","{'type': 'Point', 'coordinates': [-0.37145400000000023, 39.49571699907382]}",2022-02-23T09:49:39.941+01:00
260,centros-educativos-en-valencia,fa9e62a4dcf423a62dda953e13728baf899037f7,"{'telef': '963232630', 'codcen': '46023845', 'despecific': 'AGRUPACIÓN MUSICAL BENICALAP', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.392815, 39.492615999073834], 'type': 'Point'}, 'dlibre': 'ESCOLA PRIVADA DE MÚSICA AGRUPACIÓN MUSICAL BENICALAP', 'dgenerica': 'ESCOLA PRIVADA DE MÚSICA', 'codpos': '46025', 'regimen': 'PRIVADO', 'direccion': 'CL. ALMISERAT, 4', 'municipio': 'València', 'mail': 'bandabenicalap@hotmail.com', 'fax': '0', 'geo_point_2d': [39.492615999073834, -0.3928149999999997]}","{'type': 'Point', 'coordinates': [-0.3928149999999997, 39.492615999073834]}",2022-02-23T09:49:39.941+01:00
261,centros-educativos-en-valencia,c5aa3a23f8648fde88ccd7712b36810f5233b7ab,"{'telef': '961206310', 'codcen': '46023870', 'despecific': 'MALILLA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.379694, 39.45248999907409], 'type': 'Point'}, 'dlibre': 'IES MALILLA', 'dgenerica': ""INSTITUT D'EDUCACIÓ SECUNDÀRIA"", 'codpos': '46026', 'regimen': 'PÚBLICO', 'direccion': 'CL. BERNARDO MORALES SAN MARTÍN, S/N', 'municipio': 'València', 'mail': '46023870@edu.gva.es', 'fax': '961206311', 'geo_point_2d': [39.45248999907409, -0.3796939999999996]}","{'type': 'Point', 'coordinates': [-0.3796939999999996, 39.45248999907409]}",2022-02-23T09:49:39.941+01:00
262,centros-educativos-en-valencia,5a19f815e71f431f4a4d0b0110ac057b9af8f1d3,"{'telef': '961205560', 'codcen': '46023900', 'despecific': 'MARE NOSTRUM', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.337293, 39.47199699907396], 'type': 'Point'}, 'dlibre': 'CEIP MARE NOSTRUM', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46022', 'regimen': 'PÚBLICO', 'direccion': 'AV. BLASCO IBÁÑEZ, 171', 'municipio': 'València', 'mail': '46023900@edu.gva.es', 'fax': '961205561', 'geo_point_2d': [39.47199699907396, -0.3372930000000017]}","{'type': 'Point', 'coordinates': [-0.3372930000000017, 39.47199699907396]}",2022-02-23T09:49:39.941+01:00
263,centros-educativos-en-valencia,d09b360594c19c6947157cd61ea2dd4ae698d3c9,"{'telef': '961205495', 'codcen': '46024084', 'despecific': 'HUMANISTA MARINER', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.394435, 39.459630999074044], 'type': 'Point'}, 'dlibre': 'CEIP HUMANISTA MARINER', 'dgenerica': ""COL·LEGI D'EDUCACIÓ INFANTIL I PRIMÀRIA"", 'codpos': '46014', 'regimen': 'PÚBLICO', 'direccion': 'CL. HUMANISTA MARINER, S/N', 'municipio': 'València', 'mail': '46024084@edu.gva.es', 'fax': '961205496', 'geo_point_2d': [39.459630999074044, -0.3944349999999995]}","{'type': 'Point', 'coordinates': [-0.3944349999999995, 39.459630999074044]}",2022-02-23T09:49:39.941+01:00
264,centros-educativos-en-valencia,e59b0b993e09c055b7cad4f3e640ac6bc68f1113,"{'telef': '962055313', 'codcen': '46024199', 'despecific': 'LA MILOTXA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.419924, 39.4980309990738], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE LA MILOTXA', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46035', 'regimen': 'PRIVADO', 'direccion': 'CL. SILLA, 19', 'municipio': 'València', 'mail': 'ceilamilotxa@gmail.com', 'fax': '0', 'geo_point_2d': [39.4980309990738, -0.4199239999999997]}","{'type': 'Point', 'coordinates': [-0.4199239999999997, 39.4980309990738]}",2022-02-23T09:49:39.941+01:00
265,centros-educativos-en-valencia,f11c21b5b8bbc1c6b4a934884b93b35ad3c095ce,"{'telef': '963891505', 'codcen': '46024278', 'despecific': 'BETEL', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.358284, 39.484097999073875], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL BETEL', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46020', 'regimen': 'PRIVADO', 'direccion': 'CL. MISTRAL, 4-6-8', 'municipio': 'València', 'mail': 'administracion@betelschool.com', 'fax': '963611292', 'geo_point_2d': [39.484097999073875, -0.3582840000000012]}","{'type': 'Point', 'coordinates': [-0.3582840000000012, 39.484097999073875]}",2022-02-23T09:49:39.941+01:00
266,centros-educativos-en-valencia,b76f33135dbdef6e9eb483e2e6300960c9b765a7,"{'telef': '963724573', 'codcen': '46024281', 'despecific': 'ANAIA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.345155, 39.47032599907398], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE  ANAIA', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46022', 'regimen': 'PRIVADO', 'direccion': 'CL. JOSÉ DE ORGA, 7', 'municipio': 'València', 'mail': 'anaiaescuela@hotmail.com', 'fax': '963724573', 'geo_point_2d': [39.47032599907398, -0.34515499999999977]}","{'type': 'Point', 'coordinates': [-0.34515499999999977, 39.47032599907398]}",2022-02-23T09:49:39.941+01:00
267,centros-educativos-en-valencia,55a353765cb22621a054ca1e69017c76a2a56148,"{'telef': '963339315', 'codcen': '46024357', 'despecific': 'LA ESTRELLA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.364029, 39.460814999074024], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE LA ESTRELLA', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46006', 'regimen': 'PRIVADO', 'direccion': 'CL. PEDRO ALEXANDRE, 12', 'municipio': 'València', 'mail': 'laestrellaescuelainfantil@gmail.com', 'fax': '0', 'geo_point_2d': [39.460814999074024, -0.3640290000000018]}","{'type': 'Point', 'coordinates': [-0.3640290000000018, 39.460814999074024]}",2022-02-23T09:49:39.941+01:00
268,centros-educativos-en-valencia,1479f23e0315b308560384a45c5a0247386d87e7,"{'telef': '963739533', 'codcen': '46024400', 'despecific': 'TEYSA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.364103, 39.463896999074024], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INFANTIL TEYSA', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL"", 'codpos': '46005', 'regimen': 'PRIVADO', 'direccion': 'CL. CISCAR, 58', 'municipio': 'València', 'mail': 'tereportoles@hotmail.com', 'fax': '0', 'geo_point_2d': [39.463896999074024, -0.3641029999999999]}","{'type': 'Point', 'coordinates': [-0.3641029999999999, 39.463896999074024]}",2022-02-23T09:49:39.941+01:00
269,centros-educativos-en-valencia,b35b5b3b9edcd5dc0c6bd296bb789f62b5261845,"{'telef': '963486681', 'codcen': '46024461', 'despecific': 'SAN JUAN BOSCO', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.385723, 39.482836999073896], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE SAN JUAN BOSCO', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46009', 'regimen': 'PRIVADO', 'direccion': 'CL. GREGORIO GEA, 21', 'municipio': 'València', 'mail': 'centrosjbs@hotmail.com', 'fax': '963623880', 'geo_point_2d': [39.482836999073896, -0.38572300000000087]}","{'type': 'Point', 'coordinates': [-0.38572300000000087, 39.482836999073896]}",2022-02-23T09:49:39.941+01:00
270,centros-educativos-en-valencia,0f99e493ba6116a1246b53f95a488dbf9a843657,"{'telef': '963911726', 'codcen': '46024552', 'despecific': 'CASA DE LA CARIDAD', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.386563, 39.478515999073906], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE CASA DE LA CARIDAD', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46008', 'regimen': 'PRIVADO', 'direccion': 'PS. DE LA PECHINA, 9', 'municipio': 'València', 'mail': 'escuelainfantil@casacaridad.com', 'fax': '963914360', 'geo_point_2d': [39.478515999073906, -0.3865630000000017]}","{'type': 'Point', 'coordinates': [-0.3865630000000017, 39.478515999073906]}",2022-02-23T09:49:39.941+01:00
271,centros-educativos-en-valencia,c8e7c371720d60f570eabe7578482709398e6ec8,"{'telef': '963722606', 'codcen': '46024692', 'despecific': 'SOCIEDAD MUSICAL UNIÓN DE PESCADORES', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.329633, 39.47223699907397], 'type': 'Point'}, 'dlibre': 'ESCOLA PRIVADA DE MÚSICA DE LA SOC.MUS.UNIÓN DE PESCADORES', 'dgenerica': 'ESCOLA PRIVADA DE MÚSICA', 'codpos': '46011', 'regimen': 'PRIVADO', 'direccion': 'CL. JOSÉ BENLLIURE, 272', 'municipio': 'València', 'mail': 'smupcasinet@gmail.com', 'fax': '0', 'geo_point_2d': [39.47223699907397, -0.32963299999999934]}","{'type': 'Point', 'coordinates': [-0.32963299999999934, 39.47223699907397]}",2022-02-23T09:49:39.941+01:00
272,centros-educativos-en-valencia,4a7b002bd00d6e4e54d95eccfada053a0c8c006d,"{'telef': '963793568', 'codcen': '46024709', 'despecific': 'NUESTRA SEÑORA DE FÁTIMA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.404456, 39.46837799907399], 'type': 'Point'}, 'dlibre': 'ESCOLA PRIVADA DE MÚSICA NUESTRA SEÑORA DE FÁTIMA', 'dgenerica': 'ESCOLA PRIVADA DE MÚSICA', 'codpos': '46018', 'regimen': 'PRIVADO', 'direccion': 'CL. JUMILLA, 6', 'municipio': 'València', 'mail': 'secretaria@colegiofatima.net', 'fax': '963594426', 'geo_point_2d': [39.46837799907399, -0.4044560000000001]}","{'type': 'Point', 'coordinates': [-0.4044560000000001, 39.46837799907399]}",2022-02-23T09:49:39.941+01:00
273,centros-educativos-en-valencia,edf6a3d835d50fed9acedc7d90feef38891b6032,"{'telef': '963415719', 'codcen': '46024931', 'despecific': 'PITUS RUZAFA', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.3767, 39.45945699907404], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE PITUS RUZAFA', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46006', 'regimen': 'PRIVADO', 'direccion': 'CL. LITERATO AZORÍN, 38-40', 'municipio': 'València', 'mail': 'direccion@centrospitus.es', 'fax': '963858788', 'geo_point_2d': [39.45945699907404, -0.3767000000000006]}","{'type': 'Point', 'coordinates': [-0.3767000000000006, 39.45945699907404]}",2022-02-23T09:49:39.941+01:00
274,centros-educativos-en-valencia,c477cff0d674419c2da396788b40b831558ddeb9,"{'telef': '963902766', 'codcen': '46025039', 'despecific': 'JESÚS NIÑO', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.415927, 39.503489999073764], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE JESÚS NIÑO', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46100', 'regimen': 'PRIVADO', 'direccion': 'CL. MAESTRO CHAPÍ, 28', 'municipio': 'Burjassot', 'mail': 'centrosjbs@hotmail.com', 'fax': '963623880', 'geo_point_2d': [39.503489999073764, -0.4159269999999993]}","{'type': 'Point', 'coordinates': [-0.4159269999999993, 39.503489999073764]}",2022-02-23T09:49:39.941+01:00
275,centros-educativos-en-valencia,4a5b442eda549a5c3d6f79d45e8abcdff0a74f2c,"{'telef': '961205875', 'codcen': '46025040', 'despecific': 'ABASTOS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.388448, 39.46795499907399], 'type': 'Point'}, 'dlibre': 'IES ABASTOS', 'dgenerica': ""INSTITUT D'EDUCACIÓ SECUNDÀRIA"", 'codpos': '46008', 'regimen': 'PÚBLICO', 'direccion': 'CL. ALBERIQUE, 18', 'municipio': 'València', 'mail': '46025040@edu.gva.es', 'fax': '961205876', 'geo_point_2d': [39.46795499907399, -0.3884480000000001]}","{'type': 'Point', 'coordinates': [-0.3884480000000001, 39.46795499907399]}",2022-02-23T09:49:39.941+01:00
276,centros-educativos-en-valencia,7059c8d4324204e944c1182d1271b5f641d60eff,"{'telef': '963691436', 'codcen': '46025052', 'despecific': 'PADBURY, SL', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.357455, 39.48382199907389], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE PADBURY, SL', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46020', 'regimen': 'PRIVADO', 'direccion': 'CL. HERMANOS VILLALONGA, 2', 'municipio': 'València', 'mail': 'padbury@colegioingles.edu.es', 'fax': '0', 'geo_point_2d': [39.48382199907389, -0.35745499999999975]}","{'type': 'Point', 'coordinates': [-0.35745499999999975, 39.48382199907389]}",2022-02-23T09:49:39.941+01:00
277,centros-educativos-en-valencia,6f0a8c8d973a4728c4569ec4bfe83195b5115a91,"{'telef': '960917944', 'codcen': '46025076', 'despecific': 'GLOBITOS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.389843, 39.444393999074144], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE GLOBITOS', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46017', 'regimen': 'PRIVADO', 'direccion': 'CL. SAN PÍO X, 22', 'municipio': 'València', 'mail': 'eiglobitos@gmail.com', 'fax': '0', 'geo_point_2d': [39.444393999074144, -0.38984299999999966]}","{'type': 'Point', 'coordinates': [-0.38984299999999966, 39.444393999074144]}",2022-02-23T09:49:39.941+01:00
278,centros-educativos-en-valencia,095260de8ffd2f032c04912f5ee85d2e9d83d7b6,"{'telef': '616786656', 'codcen': '46025118', 'despecific': 'PEKAS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.376346, 39.49111699907385], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE PEKAS', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46009', 'regimen': 'PRIVADO', 'direccion': 'CL. ARQUITECTO LUCINI, 3', 'municipio': 'València', 'mail': 'inmapekas@gmail.com', 'fax': '0', 'geo_point_2d': [39.49111699907385, -0.37634599999999985]}","{'type': 'Point', 'coordinates': [-0.37634599999999985, 39.49111699907385]}",2022-02-23T09:49:39.941+01:00
279,centros-educativos-en-valencia,0d93709fde60318482a5e52805988af5b01465b4,"{'telef': '963488253', 'codcen': '46025593', 'despecific': 'GARABATOS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.380805, 39.48479799907388], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE GARABATOS', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46009', 'regimen': 'PRIVADO', 'direccion': 'CL. DOCTOR OLÓRIZ, 32', 'municipio': 'València', 'mail': 'info@garabatosvalencia.com', 'fax': '963488253', 'geo_point_2d': [39.48479799907388, -0.38080499999999934]}","{'type': 'Point', 'coordinates': [-0.38080499999999934, 39.48479799907388]}",2022-02-23T09:49:39.941+01:00
280,centros-educativos-en-valencia,d387d6f7f8b52bd6557f35aefc8213d0f6de0982,"{'telef': '963623830', 'codcen': '46025696', 'despecific': 'CRECIENDO JUNTOS', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.351812, 39.46964099907398], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE CRECIENDO JUNTOS', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46021', 'regimen': 'PRIVADO', 'direccion': 'CL. PUEBLA DE FARNALS, 33', 'municipio': 'València', 'mail': 'ceicreciendojuntos@hotmail.com', 'fax': '0', 'geo_point_2d': [39.46964099907398, -0.3518120000000005]}","{'type': 'Point', 'coordinates': [-0.3518120000000005, 39.46964099907398]}",2022-02-23T09:49:39.941+01:00
281,centros-educativos-en-valencia,0d11559a03580a49f1143d43b926cdeee3992be9,"{'telef': '963890975', 'codcen': '46025726', 'despecific': 'WINNIE', 'provincia': 'València', 'geo_shape': {'coordinates': [-0.355361, 39.46894099907398], 'type': 'Point'}, 'dlibre': 'CENTRE PRIV. ED. INF. 1er CICLE WINNIE', 'dgenerica': ""CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE"", 'codpos': '46021', 'regimen': 'PRIVADO', 'direccion': 'CL. CARDENAL BENLLOCH, 40', 'municipio': 'València', 'mail': 'info@escuelainfantilwinnie.es', 'fax': '0', 'geo_point_2d': [39.46894099907398, -0.355360999999999]}","{'type': 'Point', 'coordinates': [-0.355360999999999, 39.46894099907398]}",2022-02-23T09:49:39.941+01:00
